江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,东北大米,7.50
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,菜籽油,10.80
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,大白菜,1.40
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,西红柿,4.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,黄瓜,2.40
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,青菜,1.80
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,青椒,2.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,茄子,3.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,土豆,1.30
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,蒜头,5.50
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,莴笋,2.30
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,豇豆,2.60
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,芹菜,3.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,白萝卜,1.05
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,胡萝卜,1.90
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,西葫芦,2.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,韭菜,2.10
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,菠菜,4.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,生菜,2.10
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,花菜,3.40
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,冬瓜,1.45
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,茼蒿,4.70
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,莲藕,3.60
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,香葱,2.90
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,生姜,3.90
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,丝瓜,3.60
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,平菇,5.20
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,金针菇,6.70
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,鲜蘑菇,8.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,鲜香菇,11.80
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,西兰花,4.30
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,白条猪肉,17.90
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月21日,鸡蛋,7.40
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,豆油,6.70
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,大白菜,1.40
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,西红柿,3.20
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,黄瓜,1.80
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,青椒,4.00
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,土豆,1.60
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,蒜头,7.00
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,茄子,2.00
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,白条鸡,9.60
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,鸡蛋,6.80
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,东北大米,5.68
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,青菜,3.00
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,平菇,6.00
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,江苏大米,4.30
江苏省农产品价格信息报送系统,江苏凌家塘农副产品批发市场,2017年06月20日,白条猪肉,20.00
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,大豆,4.80
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,芹菜,2.50
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,白萝卜,1.10
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,韭菜,2.30
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,菠菜,9.00
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,冬瓜,1.90
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,丝瓜,4.00
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,生姜,5.00
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,活鸭,20.50
江苏省农产品价格信息报送系统,镇江农副产品批发市场,2017年06月20日,富士苹果,7.60
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,东北大米,7.50
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,菜籽油,10.80
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,大白菜,1.40
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,西红柿,4.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,黄瓜,2.20
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,青菜,1.80
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,青椒,1.90
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,茄子,3.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,土豆,1.30
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,蒜头,5.50
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,莴笋,2.30
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,豇豆,3.40
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,芹菜,3.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,白萝卜,1.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,胡萝卜,1.90
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,西葫芦,2.10
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,韭菜,2.10
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,菠菜,4.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,生菜,2.10
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,花菜,3.50
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,冬瓜,1.60
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,茼蒿,4.70
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,莲藕,3.60
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,香葱,3.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,生姜,3.70
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,丝瓜,3.60
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,平菇,5.20
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,金针菇,5.20
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,鲜蘑菇,9.00
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,鲜香菇,11.80
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,西兰花,3.90
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,白条猪肉,18.20
江苏省农产品价格信息报送系统,苏州南环桥农副产品批发市场,2017年06月20日,鸡蛋,7.20
江苏省农产品价格信息报送系统,无锡天鹏食品城,2017年06月20日,白条猪肉,17.73
江苏省农产品价格信息报送系统,无锡天鹏食品城,2017年06月20日,牛肉,60.00
江苏省农产品价格信息报送系统,无锡天鹏食品城,2017年06月20日,羊肉,36.00
江苏省农产品价格信息报送系统,无锡天鹏食品城,2017年06月20日,毛猪,14.90
江苏省农产品价格信息报送系统,无锡天鹏食品城,2017年06月20日,红条肉,22.08
浙江省农业厅,慈溪市农副产品批发市场,2017-06-21,大白菜,1.70
浙江省农业厅,慈溪市农副产品批发市场,2017-06-21,冬瓜,2.00
浙江省农业厅,慈溪市农副产品批发市场,2017-06-21,青菜,1.20
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,大白菜,2.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,大白菜,2.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,西红柿,4.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,西红柿,3.20
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,西红柿,4.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,青椒,3.60
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,青椒,3.60
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,青椒,4.50
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,尖椒,2.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,尖椒,3.80
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,芹菜,4.50
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,芹菜,4.40
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,茄子,7.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,茄子,4.30
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,茄子,4.50
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,生菜,1.50
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,生菜,2.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,生菜,2.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,西兰花,8.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,韭菜,2.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,生姜,4.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,白萝卜,1.70
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,胡萝卜,2.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,胡萝卜,2.80
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,胡萝卜,2.60
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,冬瓜,2.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,冬瓜,2.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,丝瓜,5.40
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,苦瓜,4.70
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,黄瓜,2.70
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,黄瓜,3.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,莲藕,7.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,毛豆,5.30
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,毛豆,4.50
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,豇豆,4.50
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,土豆,1.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,土豆,2.70
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,土豆,2.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,大葱,3.10
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,大葱,2.60
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,洋葱,1.40
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,花菜,5.60
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,花菜,6.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,青菜,1.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,青菜,2.30
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,茭白,3.70
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,萝卜,1.80
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,萝卜,1.40
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,莴笋,1.80
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,包心菜,1.30
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,西芹,3.50
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,圆白菜,0.90
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,绿豆芽,2.30
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,蒜头,7.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-21,豆角,5.00
浙江省农业厅,绍兴市蔬果品批发交易市场,2017-06-21,山药,5.00
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,长豆,4.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,包菜,1.60
浙江省农业厅,嘉善县浙北果蔬批发交易中心,2017-06-21,白菜,1.90
浙江省农业厅,金华农产品批发市场,2017-06-21,大白菜,1.60
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,大白菜,1.55
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,西红柿,3.61
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,青椒,2.77
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,尖椒,1.35
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,芹菜,5.04
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,菠菜,7.05
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,茄子,2.73
浙江省农业厅,金华农产品批发市场,2017-06-21,茄子,2.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,木耳菜,2.71
浙江省农业厅,杭州市粮油批发市场,2017-06-21,特一粉,3.52
浙江省农业厅,杭州市粮油批发市场,2017-06-21,特二粉,3.20
浙江省农业厅,杭州市粮油批发市场,2017-06-21,大豆,5.00
浙江省农业厅,杭州市粮油批发市场,2017-06-21,绿豆,9.40
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,空心菜,3.03
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,生菜,1.70
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,香菜,12.52
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,西兰花,6.92
浙江省农业厅,金华农产品批发市场,2017-06-21,韭菜,3.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,韭菜,1.60
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,生姜,5.50
浙江省农业厅,金华农产品批发市场,2017-06-21,白萝卜,1.20
浙江省农业厅,金华农产品批发市场,2017-06-21,胡萝卜,1.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,胡萝卜,2.21
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,芋头,6.30
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,南瓜,1.74
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,冬瓜,1.56
浙江省农业厅,金华农产品批发市场,2017-06-21,冬瓜,1.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,丝瓜,3.38
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,苦瓜,4.20
浙江省农业厅,金华农产品批发市场,2017-06-21,黄瓜,2.00
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,黄瓜,2.45
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,西葫芦,2.27
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,莲藕,7.30
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,毛豆,3.32
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,豇豆,3.08
浙江省农业厅,金华农产品批发市场,2017-06-21,豇豆,3.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,四季豆,7.22
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,土豆,1.99
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,香菇,11.82
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,平菇,7.60
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,金针菇,4.79
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,大蒜,2.74
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,大葱,2.04
浙江省农业厅,金华农产品批发市场,2017-06-21,洋葱,0.80
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,洋葱,1.00
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,花菜,4.03
浙江省农业厅,金华农产品批发市场,2017-06-21,花菜,2.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,茭菜,1.33
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,青菜,1.64
浙江省农业厅,金华农产品批发市场,2017-06-21,青菜,1.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,蒜台,2.93
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,韭黄,6.98
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,地瓜,2.10
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,扁豆,5.73
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,红薯,2.90
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,茭白,3.27
浙江省农业厅,金华农产品批发市场,2017-06-21,芒果,14.00
浙江省农业厅,金华农产品批发市场,2017-06-21,西瓜,2.20
浙江省农业厅,金华农产品批发市场,2017-06-21,葡萄,9.50
浙江省农业厅,杭州市粮油批发市场,2017-06-21,花生米,9.50
浙江省农业厅,杭州市粮油批发市场,2017-06-21,菜油,8.00
浙江省农业厅,杭州市粮油批发市场,2017-06-21,豆油,7.00
浙江省农业厅,杭州市粮油批发市场,2017-06-21,棕榈油,7.20
浙江省农业厅,杭州市粮油批发市场,2017-06-21,标一早籼,4.24
浙江省农业厅,杭州市粮油批发市场,2017-06-21,标一晚籼,4.30
浙江省农业厅,杭州市粮油批发市场,2017-06-21,白芝麻,10.40
浙江省农业厅,杭州市粮油批发市场,2017-06-21,黑芝麻,16.00
浙江省农业厅,杭州市粮油批发市场,2017-06-21,糯米,5.80
浙江省农业厅,杭州市粮油批发市场,2017-06-21,标一晚粳（安徽）,4.50
浙江省农业厅,杭州市粮油批发市场,2017-06-21,标一晚粳（江苏）,4.60
浙江省农业厅,杭州市粮油批发市场,2017-06-21,东北圆粒晚粳米,5.12
浙江省农业厅,金华农产品批发市场,2017-06-21,红富士苹果,7.00
浙江省农业厅,金华农产品批发市场,2017-06-21,哈密瓜,6.50
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,娃娃菜,3.19
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,萝卜,1.21
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,莴笋,3.02
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,包心菜,1.22
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,小葱,3.54
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,蒜头,6.00
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,山药,5.80
浙江省农业厅,嘉兴市蔬菜食品有限公司,2017-06-21,油麦菜,1.77
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,大白菜,2.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,西红柿,4.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,青椒,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,尖椒,4.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,茄子,8.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,玉米,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,生菜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,韭菜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,生姜,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,南瓜,2.20
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,冬瓜,2.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,丝瓜,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,土豆,1.40
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,大蒜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,大葱,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,洋葱,1.60
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,青菜,3.60
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,板栗,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,花生米,10.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,娃娃菜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,毛芋,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,山药,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,莳药,8.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,白菜花,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,大蒜子,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-21,甜椒,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,大白菜,2.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,西红柿,4.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,青椒,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,尖椒,3.80
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,茄子,8.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,玉米,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,生菜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,韭菜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,生姜,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,南瓜,2.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,冬瓜,2.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,丝瓜,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,土豆,1.50
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,大蒜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,大葱,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,洋葱,1.60
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,青菜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,板栗,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,花生米,10.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,娃娃菜,3.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,毛芋,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,山药,5.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,莳药,8.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,白菜花,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,大蒜子,6.00
浙江省农业厅,台州市蔬菜批发中心,2017-06-20,甜椒,5.00
浙江省农业厅,温州菜篮子集团有限公司,2017-06-20,大白菜,2.00
